,0,1
122,3043904009_3b5e0412cd,"['<START> يقف رجلان في استوديو تسجيل <END>', '<START> رجلان يقفان خلف طاوله تحتوي علي اجهزه كمبيوتر والميكروفونات <END>', '<START> يقف رجلان داخل منطقه مغلقه تحتوي علي عديد من اجهزه كمبيوتر <END>']"
123,3172280520_e7655fb596,"['<START> رجل وفتاتان يبتسمون للكاميرا <END>', '<START> رجل في قميص احمر يقف مع امراتين ترتديان ابيض ويبتسمون <END>', '<START> امراتان ورجل يستعدون للحصول علي صوره <END>']"
124,2950637275_98f1e30cca,"['<START> رجل يقوم علي وقوف علي يدين خارج مراب <END>', '<START> شخص يتوازن علي يد واحده <END>', '<START> يحاول رجل وقوف علي يد واحده امام مبني <END>']"
125,3287969199_08e775d896,"['<START> طائر يطير فوق ماء <END>', '<START> طائر ازرق يطير فوق ماء <END>', '<START> طائر رمادي يطير فوق ماء <END>']"
126,3223973114_6c15538ce9,"['<START> كلب بني كبير يركض <END>', '<START> كلب بني يجري في هواء طلق <END>', '<START> كلب يركض في فناء <END>']"
127,3481859121_3d3e566ec0,"['<START> مجموعه من ناس يجلسون علي رصيف <END>', '<START> فتيات يجلسن علي مقاعد <END>', '<START> فتاه ترتدي حذاء فضي وستره ورديه لون <END>']"
128,2366643786_9c9a830db8,"['<START> لقطه مقربه لقدم في منتصف قفز اثناء لعب حجله <END>', '<START> طفل يلعب حجله <END>', '<START> ارجل طفل يلعب حجله <END>']"
129,3540416139_c884f38351,"['<START> كلب يطارد لعبه في عشب مع صاحبها في خلفيه <END>', '<START> كلب يطارد حيوان ابيض علي مرج اخضر <END>', '<START> كلب يلعب بالخارج في عشب <END>']"
130,3549140234_e99b07c739,"['<START> رجل يفعل خدعه لوح تزلج علي ارض ثلجيه <END>', '<START> شاب يركب لوح تزلج علي طول عامود معدني <END>', '<START> يركب متزلج لوحه علي انبوب <END>']"
131,1420060118_aed262d606,"['<START> طفل يرتدي زي نينجا يقفز في هواء تحت شجره كبيره <END>', '<START> طفل في زي نينجا يقوم بقفزه <END>', '<START> نينجا يقفز في هواء <END>']"
132,560278886_df4bd2e212,"['<START> يركض مجموعه من لاعبي كره قدم شباب الي ميدان وراء كره <END>', '<START> يلعب اولاد كره قدم <END>', '<START> فريقان من اولاد يلعبون كره قدم <END>']"
133,3004287781_c041c09c16,"['<START> مجموعه من اشخاص يقومون بالتعبيرات مثيره بايديهم <END>', '<START> يحتفل عديد من شباب بالتصفيق والهتاف <END>', '<START> تقوم مجموعه بعمل وجوه وايماءات باليد امام كاميرا <END>']"
134,3215108916_0473007b47,"['<START> مجموعه من ناس يسيرون بجانب مسار سكه حديد <END>', '<START> ناس يبتعدون عن كاميرا بجانب مسارات سكك حديديه <END>', '<START> اناس بالقرب من مسارات سكك حديديه في غابه <END>']"
135,3421706363_a3e22a4908,"['<START> صبي في سروال داكن وقميص اخضر يركب دراجته فوق منحدر <END>', '<START> رجل يركب دراجته قباله منحدر في حديقه تزلج <END>', '<START> رجل يرتدي قميصا اصفر يقفز دراجته علي منحدر <END>']"
136,97105139_fae46fe8ef,"['<START> رجلان يرتديان ملابس عرقيه يقفان في منطقه قاحله <END>', '<START> رجلان يرتديان جلباب يتوجهان الي سياره جيب تقترب عبر رمال <END>', '<START> شخصان مع غطاء راس يقفان في حقل رملي <END>']"
137,3198247669_7493af04a7,"['<START> شخص ذي يحمل شبكه يقف في ماء <END>', '<START> يقف شخص في مياه ضحله شبكه صيد عند غروب شمس <END>', '<START> شخص يسير في ماء بشبكه <END>']"
138,2318721455_80c6644441,"['<START> صبي في حفاضه يقفز الي اريكه <END>', '<START> طفل يقفز علي سرير <END>', '<START> صبي صغير يقفز الي سريره <END>']"
139,2759089516_cbb993cb92,"['<START> يحاول طفل دخول منزل من خلال باب كلب <END>', '<START> طفل يرتدي سروال رمادي وحذاء رياضي ذات قاع وردي يزحف من خلال نافذه <END>', '<START> طفل يتسلق باب صغير <END>']"
140,2405978603_6221b0c2e7,"['<START> كلب يركض في ماء <END>', '<START> كلب يركض في ماء نحو لعبه <END>', '<START> كلب بني يركض في محيط بينما يطارد صحن طائر ارجواني <END>']"
141,2293149170_38fb2257ea,"['<START> طفل ينام في وسط العاب والبطانيات محشوه <END>', '<START> طفل صغير ينام في سرير من حيوانات محنطه <END>', '<START> طفل ينام في وسط حيوانات محنطه بما في ذلك ميكي ماوس وتيجير <END>']"
142,3142055158_01b9e4caa4,"['<START> رجل يركض في ملعب مع كره ورجل في قميص مخطط موجود علي ارض <END>', '<START> رجل يرتدي جوارب حمراء يتسابق بعض رجال اخرين <END>', '<START> يحاول احد لاعبي ركبي انزال لاعب اخر <END>']"
143,2529205842_bdcb49d65b,"['<START> اثنين من لاعبي كره سله يتدافعون للحصول علي كره في ملعب <END>', '<START> لاعبان لكره سله احدهما علي ارض يتدافعان من اجل حصول علي كره سله <END>', '<START> رجلان يرتديان زي عسكري يلعبان كره سله ويتدافعون من اجل كره <END>']"
144,3195147187_a073d59fa8,"['<START> كلب اسود يستلقي علي ارض بينما كلب بني يقف خلفه <END>', '<START> كلب ابيض يقفز فوق كلب اسود يستلقي علي فناء <END>', '<START> كلب مستلق بينما يقفز اخر فوقه <END>']"
145,123997871_6a9ca987b1,"['<START> فتيات يرتدين زي رياضي <END>', '<START> عديد من لاعبات لاكروس اناث يسعون وراء كره <END>', '<START> تلعب نساء لاكروس <END>']"
146,1472249944_d887c3aeda,"['<START> فتاه تتمرن علي صخره بينما تقف اخري بجانبها <END>', '<START> كثير من ناس يسيرون في حديقه بها كثير من اشجار <END>', '<START> توجد امراتان علي جدار صخري بينما يسير اخرون علي طول طريق <END>']"
147,973827791_467d83986e,"['<START> امراه ترمي ماء علي طفل صغير في بركه <END>', '<START> امراه ترمي دلو من ماء فوق طفل في حوض تجديف <END>', '<START> ينزلق طفل الي بركه مملوءه بالماء بينما يرمي شخص بالغ دلو ماء عليه <END>']"
148,3163198309_bbfe504f0a,"['<START> متسابق قادم فوق تل ثلجي بينما ينظر ناس اليه <END>', '<START> شخص يتزحلق علي جليد بينما ينظر اخرون اليه <END>', '<START> ناس يشاهدون متزلج علي جليد يقوم بحيله في هواء <END>']"
149,2225864432_48a24f49a4,"['<START> امراتان واقفتان واحد منهم يدخن <END>', '<START> امراتان في خارج احداهما تدخن <END>', '<START> امراه تقف خارج مبني وواحده تدخن <END>']"
150,2429212017_77fc107699,"['<START> طفلان يلعبان في ساحه مع حيوانات مزرعه <END>', '<START> طفلان يلعبان حول حيوانات مزرعه <END>', '<START> طفلان يلعبان في فناء مع بعض حيوانات مزرعه <END>']"
151,3047751696_78c2efe5e6,"['<START> سيده تحمل طفلا وهما ينظران الي بعضهما بعض <END>', '<START> سيده مع نظارات تحمل طفلا ينظر اليها <END>', '<START> امراه تحمل طفلا <END>']"
152,1378557186_4bd1da6834,"['<START> رجل ومدفع وكلب <END>', '<START> رجل يصوب بندقيه مع كلب يقف بجانبه <END>', '<START> رجل يصوب بندقيه مع كلبه الي جانبه <END>']"
153,3331009729_d3b14738e6,"['<START> فتاه تمشي علي رصيف اثناء تحدث علي هاتف محمول <END>', '<START> امراه تمشي بينما تتحدث علي هاتف <END>', '<START> امراه تمشي مع كتاب اثناء تحدث علي هاتف محمول <END>']"
154,319870744_0e0138d205,"['<START> رجل يجلس علي قمه جبل <END>', '<START> شخص يجلس بالقرب من جبل <END>', '<START> شخص ما يجلس علي تله تطل علي جبل صخري <END>']"
155,2185793891_5a5e903ca6,"['<START> طفل يبكي في ذراعي مراه <END>', '<START> طفل صغير يبكي في ذراعي امه <END>', '<START> امراه تمسك بطفل يبدو وكانه علي وشك بكاء <END>']"
156,2218907190_5f43bf5e4d,"['<START> كلب يتسلق درج من طوب بالقرب من نباتات <END>', '<START> كلب تسلق سلالم حجريه محاطه بالنباتات <END>', '<START> كلب يتسلق ادراج بالقرب من نباتات <END>']"
157,537579448_a7f92cef58,"['<START> تلعب فتاه صغيره في قبعه ورديه كره قدم <END>', '<START> فتاه صغيره تلعب كره قدم في عشب <END>', '<START> طفل صغير يلعب كره قدم في منطقه عشبيه <END>']"
158,1984936420_3f3102132b,"['<START> صبي يمسك سمكه بينما تشير فتاه الي سمكه <END>', '<START> صبي يصطاد سمكه في جدول صغير بينما تشير فتاه <END>', '<START> اثنين من اطفال يصطادان بالقرب من نهر <END>']"
159,874665322_9ad05c4065,"['<START> كلب بني مع منديل ازرق يقفز فوق عشب <END>', '<START> كلب يقفز في عشب <END>', '<START> كلب يمر عبر عشب <END>']"
160,3165123595_8db9f918bf,"['<START> ناس يتزلجون علي تله مغطاه بالثلوج <END>', '<START> متزلجين في زي موحد يتقدمون نزولا علي منحدر ثلجي <END>', '<START> هناك اربعه متزلجين علي ثلج يتزلجون علي جانب تل <END>']"
161,2899276965_a20b839cfd,"['<START> متزلج علي هيكل خرساني <END>', '<START> متزلج في مدينه <END>', '<START> يتزلج متزلج علي جدار ابيض بالقرب من شارع <END>']"
162,2158267555_db1d94e468,"['<START> يركب طفل مهر بينما يقف طفل اكبر سنا والبالغين بجانبها <END>', '<START> امراه وفتاه تقف بجانب فتاه اخري تجلس علي حصان اسمر <END>', '<START> يتناوب اطفال علي ركوب مهر صغير مع شخص بالغ يشرف عليه <END>']"
163,2481598514_05a65d1f72,"['<START> اطفال علي دراجه ثلاثيه عجلات <END>', '<START> اطفال يركبون دراجات ثلاثيه علي رصيف <END>', '<START> طفلين يركبون دراجات ثلاثيه عجلات في سباق <END>']"
164,3250076419_eb3de15063,"['<START> ثلاثه كلاب يلعبون معا في تراب <END>', '<START> ثلاثه كلاب من احجام والوان مختلفه تقف علي اوساخ <END>', '<START> ثلاث كلاب تركض في تراب <END>']"
