,0,1
119,2875528143_94d9480fdd,"['<START> فتاه ترتدي فستانا ورديا علي سرير <END>', '<START> فتاه صغيره تقفز وفمها مفتوح <END>', '<START> فتاه باللون وردي تقوم بممارسه رياضه <END>']"
120,1052358063_eae6744153,"['<START> يقوم طفل باداء خدعه لوح تزلج بينما يميل طفل اخر يحمل لوح تزلج علي حائط <END>', '<START> يقوم صبي صغير بعمل خدعه علي لوح تزلج بينما يراقبه شاب اخر <END>', '<START> اثنين علي واح تزلج <END>']"
121,111766423_4522d36e56,"['<START> عصفور ابيض واسود ياكل من يد شخص ما <END>', '<START> طائر اسود وابيض يقف علي يد <END>', '<START> يتشبث طائر صغير باصبع <END>']"
122,2474918824_88660c7757,"['<START> رجل يحاول تسلق جرف صخري بينما يساعده صديقه <END>', '<START> رجل يرتدي قميصا احمر يتسلق صخره بينما يقف رجل اخر خلفه لمساعدته <END>', '<START> رجل في قميص احمر يتعلم كيفيه تسلق جرف <END>']"
123,3697675767_97796334e4,"['<START> متسابق دراجات يطير فوق تله بينما منافس ليس بعيدا يقفز وراءه <END>', '<START> متسابق دراجه ترابيه يقفز من علي تل مع متسابق اخر ليس بعيدا وراءه <END>', '<START> شخص يركب دراجه ترابيه في سباق علي مسار ترابي <END>']"
124,241346317_be3f07bd2e,"['<START> حشد يقف ويهتف في لعبه كره قدم <END>', '<START> وهناك حشد من ناس يشاهدون لعبه كره قدم مع لاعب يرتدي ملابس حمراء ومصفقين يرتدون ملابس حمراء <END>', '<START> لاعب كره قدم في اوكلاهوما علي وشك تسجيل هدف <END>']"
125,2694178830_116be6a6a9,"['<START> رياضي يقوم بالقفز عالي <END>', '<START> امراه رياضيه تثب فوق عارضه اثناء لعبه وثب <END>', '<START> امراه سوداء تثب <END>']"
126,513116697_ad0f4dc800,"['<START> متزحلق يقفز فوق فجوه <END>', '<START> متزحلق يقوم بالالتفاف اثناء قفز <END>', '<START> متزلج يقوم بالالتفاف <END>']"
127,371364900_5167d4dd7f,"['<START> كلب اسود وبني يقفز علي كتل من خرسانه في ماء <END>', '<START> كلب اسود ينظر الي انعكاسه في ماء <END>', '<START> كلب اسود ينظر الي مياه عكره <END>']"
128,2860041212_797afd6ccf,"['<START> كلب اسود اصطاد طائر في فمه <END>', '<START> كلب اسود في عشب طويل مع طائر في فمه <END>', '<START> كلب اسود يقف في حقل يحمل طائرا في فمه <END>']"
129,1481062342_d9e34366c4,"['<START> فتاه صغيره تدور في ردهه ارضيه صلبه <END>', '<START> فتاه صغيره تسير في مدخل مضاء بشكل اكثر اشراقا <END>', '<START> طفل صغير ينزل في ممر <END>']"
130,3556792157_d09d42bef7,"['<START> مجموعه من اطفال يجلسون ويقفون ويركعون علي طول جدار <END>', '<START> مجموعه من اطفال يجلسون علي كراسي قابله للطي ويلعبون <END>', '<START> مجموعه صغيره من اطفال يجلسون في صف ضد جدار <END>']"
131,3226254560_2f8ac147ea,"['<START> كلب في منطقه ثلجيه <END>', '<START> كلب مرقط يصطاد كره في حقل ثلجي <END>', '<START> يجري كلب ابيض مائل للبني علي طول ثلج للقبض علي كره <END>']"
132,2252123185_487f21e336,"['<START> حشد من ناس يملاون استاد معبا <END>', '<START> حشد يجلس في ملعب داخلي <END>', '<START> ملعب مليء بالناس يشاهدون مباراه <END>']"
133,2353088412_5e5804c6f5,"['<START> كلب اسود يركض مع طائر محشو في فمه وكلب اخر يطارده <END>', '<START> كلب يركض مع لعبه حيوانات اليفه تي اخذت من قبل كلب اخر <END>', '<START> يطارد كلب اسود كلب اسود اخر بينما يحمل لعبه صغيره في فمه <END>']"
134,3359587274_4a2b140b84,"['<START> رجل يتزلج وهو يرتدي مظله <END>', '<START> متزلج باراشوت يرفع عن ارض <END>', '<START> شخص ينزلق علي مظله في هواء <END>']"
135,3588417747_b152a51c52,"['<START> رجل ينزلق علي حديدي بينما يضيء اخر ضوءا عليه <END>', '<START> شخص ياخذ صوره لشخص يتزلج علي حديدي في ليل <END>', '<START> ينزلق متزلج علي لوح درج في ظلام <END>']"
136,1055623002_8195a43714,"['<START> مجموعه من اطفال يتعاركون بالوسادات <END>', '<START> مجموعه من اطفال صغار يلعبون بالوسادات <END>', '<START> اربعه اطفال يواجهون معركه بالوسادات <END>']"
137,3454315016_f1e30d4676,"['<START> طائر ابيض كبير يتزحلق علي قمه بعض مياه <END>', '<START> طائر ابيض مع رقبه طويله تحلق فوق ماء <END>', '<START> طائر ابيض في ماء يستعد للطيران <END>']"
138,2837808847_5407af1986,"['<START> اثنين من كلاب واحد بني والاخر اسود يلعبان في امواج في مياه محيط ضحله <END>', '<START> اثنين من كلاب يلعبون في امواج <END>', '<START> كلبين يلعبان في ماء <END>']"
139,3544803461_a418ca611e,"['<START> رجل اسود في شورت ابيض ورجل ابيض في شورت اسود يتلاكمان <END>', '<START> رجل ابيض واسود في يتلاكمان <END>', '<START> اثنين من ملاكمين يقاتلون <END>']"
140,3046916429_8e2570b613,"['<START> امراه تحمل طفلا وتصنع وجوها امامه <END>', '<START> امراه تحمل طفلا وتصنع وجها مضحكا <END>', '<START> يحمل رجل يرتدي نظارات طفلا يرتدي ازرق <END>']"
141,2570559405_dc93007f76,"['<START> كلاب وراء سياج <END>', '<START> كلبان داخل سياج واحد منهم ينبح <END>', '<START> كلبين ينبحان وراء سياج <END>']"
142,2518219912_f47214aa16,"['<START> فتاه صغيره تحمل خرطوم ماء للكلب ليشرب منه <END>', '<START> فتاه صغيره تحمل خرطوم مياه جاريه يشرب منها كلب اسمر بجانبها <END>', '<START> فتاه صغيره تحمل خرطوم اصفر لكلب بني <END>']"
143,2951092164_4940b9a517,"['<START> صبي وفتاه في ملابس سباحه والاجنحه مائيه طوافه <END>', '<START> صبي وفتاه صغيرين في ثياب سباحه <END>', '<START> ولد وفتاه يلعبان ويرتديا طوافه علي ذراع <END>']"
144,2273038287_3004a72a34,"['<START> كلب يركض في خارج <END>', '<START> كلب اسود يركض بسرعه في حقل <END>', '<START> كلب اسود يركص بسرعه كبيره <END>']"
145,3710971182_cb01c97d15,"['<START> رجال يلعبون لعبه هوكي <END>', '<START> يلعب رجال رياضه في ملعب مع ما يشبه بعصي هوكي <END>', '<START> ثلاثه رجال يركضون نحو كره في لعبه هوكي ملعب <END>']"
146,3544483327_830349e7bc,"['<START> رجل في كل اسود يستخدم دراجه خضراء لخداع لافته تقول عشاء مجاني <END>', '<START> رجل يركب دراجه خضراء فوق لافته تقول عشاء مجاني <END>', '<START> رجل يقفز لافته علي دراجته <END>']"
147,3055716848_b253324afc,"['<START> طفل يقوم بخدعه علي لوح تزلج <END>', '<START> متزلج يقفز <END>', '<START> شخص يقوم بخدعه علي لوح تزلج في حديقه تزلج بينما يراقب ناس <END>']"
148,3287236038_8998e6b82f,"['<START> فتاه ورجل يحملان علامات ويتعنقان <END>', '<START> رجل وامراه يعانقان <END>', '<START> رجل يحمل لافته وامراه شقراء يحتضنان في هواء طلق <END>']"
149,3597210806_95b07bb968,"['<START> صبي يغمر كره سله <END>', '<START> صبي يغمر كره سله علي طاره منخفضه علي طريق <END>', '<START> صبي يقفز لصنع هدف في طاره كره سله <END>']"
150,3453284877_8866189055,"['<START> رجل تزلج علي جليد يقفز علي درابزين صلب <END>', '<START> يركب احد متزلجين لوحه علي منحدر مصنوع من قطعه معدنيه <END>', '<START> رجل يتزلج علي ثلج <END>']"
151,2640000969_b5404a5143,"['<START> كلب كبير بني يقفز الي بركه سباحه في فناء خلفي <END>', '<START> كلب بني يقفز في بركه <END>', '<START> يقفز كلب بني كبير الي بركه سباحه <END>']"
152,2451988767_244bff98d1,"['<START> صبي مع ساقه ملفوفه في شريط ازرق <END>', '<START> صبي يجلس باللون ازرق مع صبي في راس برتقالي <END>', '<START> طفلين يلعبان ابطال سوبر <END>']"
153,3682428916_69ce66d375,"['<START> شخص في طائره <END>', '<START> شخص يجلس داخل طائره صغيره علي ارض <END>', '<START> طائره صغيره تقلع <END>']"
154,276356412_dfa01c3c9e,"['<START> كلب يحفر في رمال تحت بعض عشب <END>', '<START> كلب اسمر يحفر حفره علي حافه رمال <END>', '<START> كلب اشقر يحفر في رمال بالقرب من عشب <END>']"
155,3616846215_d61881b60f,"['<START> رجل وامراتان داخل بيت بلاستيكي يحملان ادوات بستنه <END>', '<START> ثلاثه اشخاص في بيت بلاستيكي <END>', '<START> يعمل ثلاثه شبان في بيت بلاستيكي <END>']"
156,2360194369_d2fd03b337,"['<START> صبي يحمل قصبه صيد وينظر الي بحيره <END>', '<START> صبي صغير يرتدي ستره حمراء يقف علي رصيف مزود بقطب لصيد سمك وكرسي بالقرب منه <END>', '<START> يقف صبي بجانب قصبه صيد وينظر الي سياج مراكب صغيره <END>']"
157,576093768_e78f91c176,"['<START> اربعه اولاد في غرفه معيشه يتحدثون <END>', '<START> يظهر اربعه اولاد في منزل يلعبون ويرتدون جميع قمصان <END>', '<START> عديد من اولاد صغار ينظرون الي شاشه كمبيوتر <END>']"
158,2934837034_a8ca5b1f50,"['<START> تجلس ام مع ثلاثه اطفال اثناء تناولهم ايس كريم <END>', '<START> شخص بالغ يجلس بجانب ثلاثه اطفال صغار يتناولون بوظه و يجلسون علي بعض درجات <END>', '<START> جلست مراه علي مقعد بينما كان اطفال ياكلون مثلجات <END>']"
159,241345639_1556a883b1,"['<START> ثلاثه لاعبي كره قدم يعالجون لاعب كره قدم احمر لون خلال مباراه كره قدم <END>', '<START> يحاول ثلاثه من لاعبي كره قدم ذين يرتدون زيا ارجوانيا مهاجمه لاعب يرتدي زي احمر <END>', '<START> يحاول لاعبو كره قدم معرقله لاعب فريق مقابل <END>']"
